"","loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
"209",271660,"Canada","British Columbia","Vancouver","V5R1W3","Male","College",0,"Married","Star",4270.03,"Standard",2015,4,0,0
"210",342980,"Canada","Alberta","Peace River","T9O2W2","Female","Bachelor",69086,"Single","Aurora",19480.5,"2018 Promotion",2018,2,0,0
"211",830547,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",51111,"Single","Star",4271.2,"Standard",2018,5,0,0
"212",264936,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Single","Star",4272.81,"Standard",2013,8,0,0
"213",436498,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Single","Star",4272.81,"Standard",2013,11,2016,3
"214",976513,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",92067,"Married","Star",4273.59,"Standard",2014,8,0,0
"215",828776,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",60899,"Married","Star",4274.62,"Standard",2017,5,0,0
"216",240362,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",58756,"Married","Star",4276.36,"Standard",2014,10,0,0
"217",137845,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",88445,"Married","Star",4277.27,"Standard",2013,6,0,0
"218",430569,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",87462,"Married","Star",4277.56,"Standard",2016,10,0,0
"219",317001,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",61809,"Married","Star",4282.95,"Standard",2018,8,0,0
"220",625870,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",61809,"Married","Star",4282.95,"Standard",2013,8,0,0
"221",660554,"Canada","Alberta","Edmonton","T3G6Y6","Female","Bachelor",61809,"Married","Star",4282.95,"Standard",2017,10,0,0
"222",917630,"Canada","Ontario","Toronto","P2T6G3","Female","Bachelor",61809,"Married","Star",4282.95,"Standard",2016,12,0,0
"223",670686,"Canada","Ontario","Thunder Bay","K8T5M5","Female","College",0,"Single","Star",4291.06,"Standard",2018,5,0,0
"224",717660,"Canada","British Columbia","Vancouver","V1E4R6","Male","College",0,"Single","Star",4293.01,"Standard",2015,3,0,0
"225",450621,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",77083,"Married","Star",4296.6,"Standard",2015,3,0,0
"226",939562,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",95467,"Married","Star",4297.02,"Standard",2016,12,0,0
"227",135250,"Canada","Ontario","Thunder Bay","K8T5M5","Male","Bachelor",88089,"Married","Star",4298.66,"Standard",2013,8,0,0
"228",714555,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",64387,"Divorced","Star",4299.84,"Standard",2013,8,0,0
"229",947868,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",96733,"Married","Star",4300.9,"Standard",2012,5,0,0
"230",573661,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",86098,"Single","Star",4303.64,"Standard",2018,8,0,0
"231",228580,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",54643,"Single","Star",4305.79,"Standard",2012,5,0,0
"232",557500,"Canada","Ontario","Toronto","M1R4K3","Female","Bachelor",49606,"Married","Star",4305.81,"Standard",2015,11,0,0
"233",238233,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",85577,"Married","Star",4307.42,"Standard",2017,4,0,0
"234",979309,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",63654,"Single","Star",4312.77,"Standard",2013,3,0,0
"235",342483,"Canada","Alberta","Calgary","T3E2V9","Male","College",0,"Single","Aurora",23706.11,"2018 Promotion",2018,3,0,0
"236",833569,"Canada","Saskatchewan","Regina","S6J3G0","Female","College",0,"Single","Star",4314.07,"Standard",2017,9,0,0
"237",120046,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",56411,"Married","Star",4314.17,"Standard",2017,7,0,0
"238",816881,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",56411,"Married","Star",4314.17,"Standard",2018,6,0,0
"239",717700,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",62093,"Married","Star",4315.79,"Standard",2015,9,0,0
"240",384146,"Canada","Alberta","Peace River","T9O2W2","Female","High School or Below",48890,"Married","Nova",2790.23,"2018 Promotion",2018,4,2018,12
"241",245465,"Canada","Ontario","Thunder Bay","K8T5M5","Male","Doctor",69818,"Married","Star",4319.15,"Standard",2015,8,0,0
"242",510372,"Canada","Ontario","Toronto","M2M7K8","Female","College",0,"Divorced","Star",4322.24,"Standard",2018,7,0,0
"243",709920,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",82427,"Married","Star",4327.1,"Standard",2013,1,0,0
"244",156031,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",84981,"Married","Star",4328.37,"Standard",2014,12,2015,8
"245",143784,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",76159,"Married","Star",4330.39,"Standard",2013,1,0,0
"246",602176,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",76159,"Married","Star",4330.39,"Standard",2016,8,2018,5
"247",870998,"Canada","British Columbia","Vancouver","V1E4R6","Male","Bachelor",76159,"Married","Star",4330.39,"Standard",2016,4,0,0
"248",958224,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",76159,"Married","Star",4330.39,"Standard",2015,12,0,0
"249",837628,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",60928,"Married","Star",4330.77,"Standard",2014,10,0,0
"250",395460,"Canada","Alberta","Edmonton","T9G1W3","Male","College",0,"Single","Star",4330.8,"Standard",2013,12,0,0
"251",136547,"Canada","Alberta","Edmonton","T3G6Y6","Female","Bachelor",92131,"Married","Star",4331.46,"Standard",2012,9,0,0
"252",780631,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",92131,"Married","Star",4331.46,"Standard",2018,11,0,0
"253",166712,"Canada","Saskatchewan","Regina","S1J3C5","Male","Master",114551,"Single","Star",4334.06,"Standard",2014,8,0,0
"254",217695,"Canada","Ontario","Trenton","K8V4B2","Male","Master",114551,"Single","Star",4334.06,"Standard",2013,9,0,0
"255",263707,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Master",114551,"Single","Star",4334.06,"Standard",2014,5,0,0
"256",638368,"Canada","Quebec","Montreal","H2T2J6","Male","Master",114551,"Single","Star",4334.06,"Standard",2013,11,0,0
"257",695529,"Canada","British Columbia","Vancouver","V6E3D9","Male","Master",114551,"Single","Star",4334.06,"Standard",2012,12,0,0
"258",871203,"Canada","Ontario","Toronto","M1R4K3","Male","Master",114551,"Single","Star",4334.06,"Standard",2017,12,0,0
"259",915571,"Canada","British Columbia","Victoria","V106T5","Male","Master",114551,"Single","Star",4334.06,"Standard",2015,7,0,0
"260",642109,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",94908,"Married","Star",4335.35,"Standard",2014,2,0,0
"261",833701,"Canada","British Columbia","Whistler","V6T1Y8","Male","College",0,"Single","Star",4340.86,"Standard",2014,2,0,0
"262",275442,"Canada","New Brunswick","Moncton","E1A2A7","Male","Bachelor",87262,"Married","Star",4349.31,"Standard",2016,1,0,0
"263",374345,"Canada","Saskatchewan","Regina","S6J3G0","Female","Bachelor",87262,"Married","Star",4349.31,"Standard",2015,10,0,0
"264",384825,"Canada","Ontario","Thunder Bay","K8T5M5","Female","Bachelor",87262,"Married","Star",4349.31,"Standard",2012,8,0,0
"265",559233,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",87262,"Married","Star",4349.31,"Standard",2018,7,0,0
"266",564650,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",87262,"Married","Star",4349.31,"Standard",2013,8,0,0
"267",277649,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",94838,"Divorced","Star",4358.76,"Standard",2012,8,0,0
"268",176885,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",90142,"Married","Star",4361.37,"Standard",2015,12,2016,8
"269",732013,"Canada","Ontario","Toronto","M2P4F6","Female","Bachelor",90142,"Married","Star",4361.37,"Standard",2015,9,0,0
"270",793318,"Canada","British Columbia","Whistler","V6T1Y8","Male","College",0,"Single","Star",4362.77,"Standard",2016,2,0,0
"271",830024,"Canada","Quebec","Montreal","H2T9K8","Female","College",0,"Single","Star",4362.77,"Standard",2015,4,0,0
"272",223684,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",74964,"Married","Star",4362.93,"Standard",2018,7,0,0
"273",723262,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",74964,"Married","Star",4362.93,"Standard",2018,10,0,0
"274",879892,"Canada","Ontario","Toronto","M2M6J7","Male","Bachelor",71797,"Divorced","Star",4363.12,"Standard",2018,5,0,0
"275",966117,"Canada","Alberta","Calgary","T3E2V9","Male","Bachelor",71797,"Divorced","Star",4363.12,"Standard",2012,9,0,0
"276",258358,"Canada","Quebec","Montreal","H2T2J6","Female","College",0,"Single","Star",4363.2,"Standard",2016,7,2017,3
"277",265836,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",64692,"Single","Star",4364.31,"Standard",2013,6,0,0
"278",474174,"Canada","Ontario","Sudbury","M5V1G5","Female","Doctor",218703,"Married","Star",4365.26,"Standard",2015,11,2018,1
"279",474172,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",50951,"Single","Star",4369.04,"Standard",2015,5,2016,3
"280",202299,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Doctor",245427,"Married","Star",4373.36,"Standard",2017,3,0,0
"281",497467,"Canada","Quebec","Montreal","H4G3T4","Female","Doctor",245427,"Married","Star",4373.36,"Standard",2015,3,0,0
"282",971902,"Canada","Ontario","Toronto","M1R4K3","Male","College",0,"Married","Star",4376.08,"Standard",2014,1,2015,11
"283",134279,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",78573,"Divorced","Star",4376.36,"Standard",2018,8,0,0
"284",474757,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",78573,"Divorced","Star",4376.36,"Standard",2014,4,2015,5
"285",635225,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",78573,"Divorced","Star",4376.36,"Standard",2015,3,0,0
"286",980198,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",78573,"Divorced","Star",4376.36,"Standard",2017,2,0,0
"287",995693,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",78573,"Divorced","Star",4376.36,"Standard",2018,5,0,0
"288",861924,"Canada","Nova Scotia","Halifax","B3C2M8","Male","College",0,"Single","Star",4377.53,"Standard",2013,9,0,0
"289",639383,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",46978,"Married","Star",4381.18,"Standard",2018,10,0,0
"290",769731,"Canada","Ontario","Toronto","P1W1K4","Female","High School or Below",61040,"Married","Star",4381.88,"Standard",2016,3,0,0
"291",884530,"Canada","British Columbia","Vancouver","V5R1W3","Female","High School or Below",61040,"Married","Star",4381.88,"Standard",2018,7,0,0
"292",207372,"Canada","Saskatchewan","Regina","S6J3G0","Male","Bachelor",93733,"Single","Star",4383.15,"Standard",2017,12,0,0
"293",236300,"Canada","Ontario","Thunder Bay","K8T5M5","Female","Bachelor",55522,"Married","Star",4384.35,"Standard",2015,8,2016,8
"294",543553,"Canada","Ontario","Toronto","P1J8T7","Female","Master",72027,"Single","Star",4386.28,"Standard",2018,11,0,0
"295",639701,"Canada","Ontario","Trenton","K8V4B2","Female","Master",72027,"Single","Star",4386.28,"Standard",2012,4,0,0
"296",998090,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",51427,"Married","Star",4389.28,"Standard",2016,7,0,0
"297",283747,"Canada","Quebec","Tremblant","H5Y2S9","Male","College",0,"Divorced","Star",4389.95,"Standard",2016,4,0,0
"298",863122,"Canada","Ontario","Toronto","P5S6R4","Male","Bachelor",52922,"Married","Star",4395.89,"Standard",2018,5,0,0
"299",816593,"Canada","British Columbia","Victoria","V106T5","Male","College",0,"Single","Star",4398.05,"Standard",2015,11,0,0
"300",440939,"Canada","Manitoba","Winnipeg","R2C0M5","Female","High School or Below",68812,"Married","Star",4419.12,"Standard",2016,9,0,0
"301",531201,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","College",0,"Married","Star",4419.54,"Standard",2012,8,0,0
"302",585629,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Single","Star",4423.69,"Standard",2016,3,0,0
"303",347932,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",78444,"Married","Star",4425.75,"Standard",2012,9,0,0
"304",417886,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",91100,"Married","Star",4425.91,"Standard",2015,2,0,0
"305",514900,"Canada","Ontario","Toronto","P1L8X8","Female","Bachelor",91100,"Married","Star",4425.91,"Standard",2018,7,0,0
"306",203550,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",53610,"Married","Star",4426.1,"Standard",2013,11,0,0
"307",181825,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",74770,"Married","Star",4428.03,"Standard",2015,4,0,0
"308",261582,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",74770,"Married","Star",4428.03,"Standard",2012,7,0,0
"309",679859,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",74770,"Married","Star",4428.03,"Standard",2014,9,0,0
"310",977693,"Canada","Alberta","Calgary","T3E2V9","Female","College",0,"Single","Nova",2887.74,"2018 Promotion",2018,2,0,0
"311",122958,"Canada","Nova Scotia","Halifax","B3C2M8","Male","Bachelor",49512,"Married","Star",4430.57,"Standard",2016,6,0,0
"312",274698,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",57188,"Married","Star",4434.41,"Standard",2013,9,2018,3
"313",443967,"Canada","Alberta","Peace River","T9O2W2","Female","High School or Below",73327,"Single","Nova",3086.87,"2018 Promotion",2018,3,0,0
"314",652291,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",96749,"Divorced","Star",4439.9,"Standard",2013,10,0,0
"315",603775,"Canada","Ontario","Ottawa","K1F2R2","Male","College",0,"Married","Star",4443.63,"Standard",2014,3,0,0
"316",948404,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Doctor",86499,"Married","Star",4447.42,"Standard",2014,12,0,0
"317",605877,"Canada","Ontario","Toronto","P1J8T7","Female","College",0,"Married","Star",4455.84,"Standard",2016,12,0,0
"318",994377,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",53530,"Single","Star",4456.02,"Standard",2013,12,0,0
"319",766927,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",71936,"Divorced","Star",4457.94,"Standard",2016,4,0,0
"320",556492,"Canada","Alberta","Edmonton","T9G1W3","Male","College",0,"Single","Nova",3099.54,"2018 Promotion",2018,3,0,0
"321",702588,"Canada","Alberta","Banff","T4V1D4","Male","Master",94440,"Divorced","Star",4458.11,"Standard",2016,11,0,0
"322",798248,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Master",94440,"Divorced","Star",4458.11,"Standard",2012,5,0,0
"323",641448,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",83194,"Married","Star",4462.45,"Standard",2015,11,0,0
"324",406047,"Canada","Ontario","Toronto","P1J8T7","Female","College",0,"Single","Star",4463,"Standard",2017,3,0,0
"325",538902,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Single","Star",4463,"Standard",2017,10,0,0
"326",855602,"Canada","Alberta","Banff","T4V1D4","Male","Bachelor",60704,"Single","Nova",3133.5,"2018 Promotion",2018,3,0,0
"327",883242,"Canada","Ontario","Toronto","P2T6G3","Male","College",0,"Single","Star",4463,"Standard",2018,10,0,0
"328",909134,"Canada","British Columbia","Vancouver","V5R1W3","Male","College",0,"Single","Star",4463,"Standard",2016,5,0,0
"329",294753,"Canada","Ontario","Trenton","K8V4B2","Female","College",0,"Single","Star",4463.61,"Standard",2015,1,0,0
"330",606076,"Canada","Alberta","Banff","T4V1D4","Female","Bachelor",77162,"Married","Star",4465.34,"Standard",2018,11,0,0
"331",120613,"Canada","Quebec","Hull","J8Y3Z5","Female","College",0,"Single","Star",4466.1,"Standard",2018,12,0,0
"332",520094,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",52881,"Married","Star",4466.98,"Standard",2016,10,0,0
"333",754539,"Canada","Quebec","Tremblant","H5Y2S9","Male","College",0,"Single","Star",4467.71,"Standard",2016,6,0,0
"334",189611,"Canada","British Columbia","Whistler","V6T1Y8","Male","College",0,"Single","Star",4468.22,"Standard",2012,10,0,0
"335",971599,"Canada","Alberta","Banff","T4V1D4","Male","College",0,"Single","Star",4468.51,"Standard",2013,6,0,0
"336",485189,"Canada","Ontario","Ottawa","K1G4Z0","Male","College",0,"Single","Star",4471.75,"Standard",2012,9,0,0
"337",521384,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",71069,"Married","Star",4472.33,"Standard",2016,1,0,0
"338",128039,"Canada","Saskatchewan","Regina","S1J3C5","Male","Bachelor",94052,"Married","Star",4474.48,"Standard",2014,9,0,0
"339",565133,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",62202,"Divorced","Star",4477.45,"Standard",2013,4,0,0
"340",947876,"Canada","Ontario","Toronto","M1R4K3","Male","Bachelor",101171,"Married","Star",4479.02,"Standard",2018,12,0,0
"341",138746,"Canada","British Columbia","Vancouver","V6E3Z3","Female","High School or Below",57020,"Married","Star",4479.49,"Standard",2012,12,0,0
"342",564707,"Canada","Ontario","Trenton","K8V4B2","Female","High School or Below",57020,"Married","Star",4479.49,"Standard",2013,10,0,0
"343",712114,"Canada","Alberta","Banff","T4V1D4","Female","Bachelor",87293,"Married","Nova",3235.36,"2018 Promotion",2018,4,0,0
"344",174996,"Canada","Saskatchewan","Regina","S6J3G0","Female","College",0,"Single","Star",4488.13,"Standard",2014,10,0,0
"345",798854,"Canada","British Columbia","Victoria","V106T5","Female","College",0,"Married","Star",4491.91,"Standard",2017,6,0,0
"346",800075,"Canada","Quebec","Montreal","H2Y4R4","Female","High School or Below",62621,"Single","Star",4492.23,"Standard",2016,2,0,0
"347",410384,"Canada","New Brunswick","Moncton","E1A2A7","Male","College",0,"Single","Star",4492.52,"Standard",2012,9,0,0
"348",692304,"Canada","Quebec","Tremblant","H5Y2S9","Female","College",0,"Single","Star",4492.52,"Standard",2016,10,0,0
"349",991672,"Canada","Quebec","Montreal","H4G3T4","Male","College",0,"Single","Star",4502.41,"Standard",2017,4,0,0
"350",344180,"Canada","British Columbia","Vancouver","V6E3Z3","Male","College",0,"Single","Star",4502.67,"Standard",2017,7,0,0
"351",703338,"Canada","Ontario","Trenton","K8V4B2","Male","College",0,"Single","Star",4502.87,"Standard",2018,11,0,0
"352",922388,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",91236,"Married","Star",4505.4,"Standard",2016,12,0,0
"353",471018,"Canada","Ontario","Sudbury","M5V1G5","Female","Bachelor",50047,"Married","Star",4505.84,"Standard",2015,8,2017,4
"354",655743,"Canada","Quebec","Montreal","H2T2J6","Female","High School or Below",60806,"Single","Star",4505.85,"Standard",2013,7,0,0
