"loyalty_number","total_months","total_years","total_flights","distance","points_accumulated","points_redeemed","dollar_cost_points_redeemed","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month","churned","log_dollar_cost_points_redeemed","log_points_accumulated","log_points_redeemed","log_distance","log_salary","log_clv","sqrt_total_flights"
106776,24,2,43,68400,68400,1109,200,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",50611,"Married","Star",19357.8,"Standard",2012,12,0,0,0,5.30330490805908,11.1331427233868,7.01211529430638,11.1331427233868,10.8319439813092,9.87090237543844,1.94529936871379
106838,24,2,39,71555,71555,0,0,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",58674,"Married","Aurora",7524.74,"Standard",2016,10,0,0,0,0,11.1782356389111,0,11.1782356389111,10.9797690207192,8.92608442365256,1.92064558263984
106839,24,2,45,64569,64569,662,119,"Canada","Ontario","London","M5B3E4","Male","Bachelor",63081,"Married","Nova",6511.47,"Standard",2014,7,0,0,0,4.78749174278205,11.0755051856205,6.49677499018586,11.0755051856205,11.0521907463448,8.7814740795251,1.95669144130829
106936,24,2,45,71149,71149,948,171,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",67299,"Married","Nova",57520.5,"Standard",2012,11,0,0,0,5.14749447681345,11.172545603518,6.85540879860993,11.172545603518,11.1169155156328,10.9599140699409,1.95669144130829
106946,24,2,50,78216,78216,2449,441,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",55446,"Married","Star",7796,"Standard",2016,3,0,0,0,6.0913098820777,11.2672422942117,7.80384330353877,11.2672422942117,10.9231828885196,8.9614943233096,1.98288316164224
106978,24,2,46,70762,70762,386,69,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",81959,"Divorced","Nova",3455.23,"Standard",2012,12,0,0,0,4.24849524204936,11.1670915442094,5.95842469302978,11.1670915442094,11.3139866023528,8.14793367863546,1.96217929907286
106979,24,2,38,66576,66576,1530,276,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",86727,"Single","Star",14083.97,"Standard",2012,6,0,0,0,5.62401750618734,11.1061144515377,7.33367639565768,11.1061144515377,11.3705320633411,9.55286355038275,1.91404327174953
107037,24,2,31,37882,37882,669,120,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",62780,"Married","Aurora",17732.46,"Standard",2017,5,0,0,0,4.79579054559674,10.5422577416297,6.50727771238501,10.5422577416297,11.0474077589088,9.78320852949326,1.86164870552952
107067,24,2,35,46235,46235,1531,275,"Canada","Quebec","Montreal","H3T8L4","Female","Bachelor",100598,"Married","Star",5137.35,"Standard",2016,3,0,0,0,5.62040086571715,10.7415139944142,7.33432935030054,10.7415139944142,11.5188975962405,8.54448729524078,1.89301847282485
107119,24,2,47,73636,73636,995,179,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",92398,"Single","Nova",17684.65,"Standard",2013,4,0,0,0,5.19295685089021,11.2069028957882,6.9037472575846,11.2069028957882,11.4338714350604,9.78050885527572,1.96753678768858
107203,24,2,47,65065,65065,1110,200,"Canada","British Columbia","Vancouver","V5R1W3","Female","Master",94014,"Divorced","Star",3044.79,"Standard",2016,3,0,0,0,5.30330490805908,11.0831574183389,7.01301578963963,11.0831574183389,11.4512096229896,8.02151558820253,1.96753678768858
107212,24,2,39,58002,58002,2586,465,"Canada","British Columbia","Vancouver","V6E3D9","Female","Doctor",240146,"Married","Star",6842.58,"Standard",2013,2,0,0,0,6.14418563412565,10.9682500123288,7.85825418218603,10.9682500123288,12.3890065148226,8.83106626550774,1.92064558263984
107296,24,2,21,30104,30104,625,113,"Canada","Quebec","Montreal","H2Y4R4","Male","Bachelor",74457,"Married","Aurora",21892.94,"Standard",2017,7,0,0,0,4.7361984483945,10.3124465498985,6.4393503711001,10.3124465498985,11.2179904870069,9.9939651651839,1.7581360736184
107385,24,2,22,27287,27287,1331,239,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",87890,"Divorced","Star",7155.47,"Standard",2017,11,0,0,0,5.48063892334199,10.2142023240985,7.19443685110033,10.2142023240985,11.3838526893527,8.87577212162219,1.7707326777154
107420,24,2,18,24132,24132,680,122,"Canada","Ontario","Toronto","M2M7K8","Male","High School or Below",64290,"Married","Aurora",15771.39,"Standard",2017,12,2018,8,1,4.81218435537242,10.0913354774556,6.52356230614951,10.0913354774556,11.0711749315333,9.66601622205675,1.71593676432625
107466,24,2,24,36441,36441,491,88,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",66901,"Married","Nova",4285.58,"Standard",2017,1,0,0,0,4.48863636973214,10.5034772346098,6.19847871649231,10.5034772346098,11.1109841410357,8.36324449118973,1.7941225779941
107487,24,2,18,33663,33663,379,68,"Canada","Quebec","Montreal","H2T2J6","Male","Master",105487,"Divorced","Nova",7805.31,"Standard",2017,4,0,0,0,4.23410650459726,10.4241842960974,5.94017125272043,10.4241842960974,11.5663524813531,8.96268765999327,1.71593676432625
107519,11,1,61,95293,142939.5,501,90,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",71792,"Married","Aurora",5470.06,"2018 Promotion",2018,2,2018,10,1,4.51085950651685,11.870183738739,6.21860011969173,11.4647221285837,11.1815422572473,8.60722766092016,2.03153498248125
107649,24,2,45,74576,74576,1296,233,"Canada","Alberta","Calgary","T3E2V9","Male","Bachelor",94733,"Married","Aurora",5879.18,"Standard",2012,5,0,0,0,5.4553211153577,11.2195874276623,7.16780918431644,11.2195874276623,11.4588282432499,8.67934265266902,1.95669144130829
107730,24,2,37,64714,64714,1132,204,"Canada","Newfoundland","St. John's","A1C6H9","Female","Bachelor",52961,"Single","Aurora",26511.6,"Standard",2017,12,0,0,0,5.32300997913841,11.0777482928765,7.03262426102801,11.0777482928765,10.8773299542483,10.1853753706716,1.9072456998841
107835,24,2,5,7565,7565,424,76,"Canada","Ontario","Toronto","P1J8T7","Female","Doctor",50363,"Single","Star",3495.89,"Standard",2018,9,0,0,0,4.34380542185368,8.93141980519298,6.05208916892442,8.93141980519298,10.8270319131216,8.15962928103533,1.33856619904585
107902,24,2,32,53948,53948,528,95,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",103122,"Single","Nova",4369.5,"Standard",2015,4,0,0,0,4.56434819146784,10.8957944348333,6.2709884318583,10.8957944348333,11.5436777295095,8.38263269802054,1.86989506696672
107993,24,2,32,45033,45033,0,0,"Canada","Ontario","Toronto","P5S6R4","Female","Bachelor",52414,"Married","Aurora",23740.12,"Standard",2016,6,0,0,0,0,10.7151730390196,0,10.7151730390196,10.8669480888867,10.0749638448099,1.86989506696672
108264,24,2,68,103366,103366,2676,483,"Canada","Saskatchewan","Regina","S6J3G0","Female","Bachelor",60970,"Married","Star",2515.41,"Standard",2013,1,0,0,0,6.18208490671663,11.5460410411814,7.89245204352035,11.5460410411814,11.0181536202763,7.83058856161899,2.05769446337333
108346,24,2,10,17116,17116,0,0,"Canada","Alberta","Banff","T4V1D4","Female","Bachelor",53738,"Single","Nova",4854.75,"Standard",2017,12,2018,8,1,0,9.74782740069566,0,9.74782740069566,10.8918942738832,8.48791884871224,1.54851389170339
108367,24,2,14,19611,19611,0,0,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",54794,"Married","Star",3528.04,"Standard",2017,5,2018,1,1,0,9.88389690277112,0,9.88389690277112,10.9113542278975,8.16878115826674,1.64561544751567
108381,24,2,40,50725,50725,1618,292,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",47966,"Married","Nova",3289.13,"Standard",2014,11,0,0,0,5.68017260901707,10.8341938786446,7.38956395367764,10.8341938786446,10.7782685534535,8.09868235665658,1.92706306765095
108430,24,2,47,87628,87628,342,62,"Canada","Saskatchewan","Regina","S1J3C5","Male","Bachelor",49927,"Married","Aurora",30081.37,"Standard",2013,7,0,0,0,4.14313472639153,11.3808672723678,5.83773044716594,11.3808672723678,10.8183372466139,10.3116945648536,1.96753678768858
108440,24,2,35,42687,42687,864,156,"Canada","Ontario","London","M5B3E4","Male","Bachelor",100884,"Married","Star",7842.87,"Standard",2013,5,0,0,0,5.05624580534831,10.6616731292753,6.76272950693188,10.6616731292753,11.5217365332488,8.96748761400195,1.89301847282485
108462,24,2,37,62792,62792,1945,350,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",64014,"Married","Star",8186.1,"Standard",2016,6,0,0,0,5.86078622346587,11.0475988812755,7.57353126274595,11.0475988812755,11.0668727098803,9.01031502378823,1.9072456998841
108481,24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",60934,"Married","Aurora",11633.58,"Standard",2018,11,0,0,0,0,0,0,0,11.0175630012576,9.36173697710461,0
108528,24,2,51,78024,78024,595,107,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",53081,"Divorced","Star",7858.11,"Standard",2014,5,0,0,0,4.68213122712422,11.264784567139,6.39024066706535,11.264784567139,10.8795931667114,8.96942864745991,1.98777355817543
108625,24,2,46,69314,69314,932,167,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","Bachelor",81729,"Married","Nova",15470.6,"Standard",2016,4,0,0,0,5.12396397940326,11.1464166119725,6.83840520084734,11.1464166119725,11.3111764105102,9.64676136420479,1.96217929907286
108666,24,2,26,40864,40864,2005,361,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",64417,"Single","Aurora",12036.62,"Standard",2015,10,0,0,0,5.89164421182577,10.6180292299502,7.60389796852188,10.6180292299502,11.0731483761443,9.39579202490405,1.81544398591759
108857,24,2,10,7254,7254,986,178,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",88691,"Married","Nova",5719.09,"Standard",2017,8,2018,4,1,5.18738580584075,8.88944616531829,6.89467003943348,8.88944616531829,11.3929249725729,8.6517398185158,1.54851389170339
108896,24,2,9,11764,11764,0,0,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",98771,"Married","Nova",32196.6,"Standard",2017,6,2018,2,1,0,9.37288430116146,0,9.37288430116146,11.5005694427606,10.3796471945932,1.51742712938515
109022,24,2,27,35598,35598,453,82,"Canada","Ontario","Toronto","P5S6R4","Female","Bachelor",57960,"Married","Nova",2991.42,"Standard",2013,3,0,0,0,4.4188406077966,10.480072826558,6.11809719804135,10.480072826558,10.9675256495639,8.00383770357436,1.82543269122014
109023,24,2,35,64655,64655,1648,296,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Master",81333,"Single","Aurora",6005.85,"Standard",2015,7,0,0,0,5.6937321388027,11.0768361873183,7.4079243225596,11.0768361873183,11.3063194122949,8.70065576367106,1.89301847282485
109029,24,2,2,3944,3944,0,0,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",74819,"Divorced","Star",5812,"Standard",2018,10,0,0,0,0,8.28020423327997,0,8.28020423327997,11.2228405079021,8.66785206770135,1.0481470739682
109203,24,2,41,62207,62207,429,77,"Canada","Manitoba","Winnipeg","R6Y4T5","Male","Bachelor",69098,"Married","Star",8092.88,"Standard",2014,10,0,0,0,4.35670882668959,11.0382388878201,6.06378520868761,11.0382388878201,11.143295537871,8.99886349952902,1.93330536084794
109478,24,2,44,85316,85316,574,103,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",84346,"Married","Star",20998.26,"Standard",2014,7,0,0,0,4.64439089914137,11.3541290102231,6.35437004079735,11.3541290102231,11.342694521248,9.95224247798945,1.95106701314187
109495,24,2,44,75183,75183,454,82,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",82594,"Married","Nova",11218.44,"Standard",2014,1,0,0,0,4.4188406077966,11.2276937213426,6.12029741895095,11.2276937213426,11.3217044249892,9.32540326695766,1.95106701314187
109552,24,2,22,26865,26865,0,0,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",81364,"Divorced","Nova",14166.2,"Standard",2015,12,0,0,0,0,10.198616825623,0,10.198616825623,11.3067004840947,9.55868471259459,1.7707326777154
109660,24,2,42,69953,69953,1284,231,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",58026,"Married","Nova",3543.23,"Standard",2016,2,0,0,0,5.44673737166631,11.1555931621613,7.15851399732932,11.1555931621613,10.9686636984504,8.17307620803902,1.93938137448351
109767,24,2,44,66909,66909,1752,315,"Canada","Ontario","Toronto","M1R4K3","Female","Bachelor",89062,"Single","Star",3886.65,"Standard",2016,5,0,0,0,5.75574221358691,11.1111037117769,7.46908388492123,11.1111037117769,11.3970992634644,8.2655601409521,1.95106701314187
109840,24,2,27,44876,44876,529,95,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",80921,"Married","Star",4916.37,"Standard",2016,9,0,0,0,4.56434819146784,10.7116806930426,6.27287700654617,10.7116806930426,11.3012410067449,8.50052911371652,1.82543269122014
109903,24,2,38,47019,47019,1115,201,"Canada","Saskatchewan","Regina","S6J3G0","Female","Bachelor",57975,"Married","Star",5107.16,"Standard",2013,10,0,0,0,5.3082676974012,10.7583283220941,7.01750614294126,10.7583283220941,10.9677844107891,8.53859454007611,1.91404327174953
109956,24,2,16,27586,27586,0,0,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",89320,"Married","Star",5137.85,"Standard",2017,5,2018,1,1,0,10.2250999262503,0,10.2250999262503,11.3999919015923,8.54458459800815,1.68321518055661
110001,24,2,32,47676,47676,1034,186,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",81771,"Married","Nova",8173.5,"Standard",2018,12,0,0,0,5.23110861685459,10.7722043802966,6.94215670569947,10.7722043802966,11.3116901657049,9.00877483181547,1.86989506696672
110030,24,2,12,12015,12015,0,0,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",48851,"Married","Nova",3387.78,"Standard",2016,8,2017,8,1,0,9.39399437400392,0,9.39399437400392,10.796550598291,8.12822525359553,1.60154592736566
110065,11,1,97,140924,211386,0,0,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",82365,"Single","Aurora",13432,"2018 Promotion",2018,3,0,0,0,0,12.2614458557308,0,11.8559831129498,11.3189280093867,9.50546964506301,2.14125371655733
110073,24,2,0,0,0,0,0,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",84678,"Married","Aurora",8364.56,"Standard",2015,2,2015,3,1,0,0,0,0,11.3466229160152,9.03187855678686,0
110170,24,2,7,11198,11198,523,94,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",53189,"Divorced","Nova",5532.46,"Standard",2018,5,0,0,0,4.55387689160054,9.32357976758269,6.26149168432104,9.32357976758269,10.8816256877364,8.61856857698078,1.44202688660088
110211,24,2,26,38248,38248,0,0,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",64417,"Single","Nova",12036.62,"Standard",2017,4,2017,12,1,0,10.5518726951221,0,10.5518726951221,11.0731483761443,9.39579202490405,1.81544398591759
110262,11,1,45,76551,114826.5,808,145,"Canada","Alberta","Edmonton","T9G1W3","Male","Bachelor",52267,"Married","Aurora",9427.68,"2018 Promotion",2018,2,0,0,0,4.98360662170834,11.6511862812191,6.69579891705849,11.2457255274591,10.864139608109,9.15151138703847,1.95669144130829
110394,24,2,46,66002,66002,1113,200,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",81901,"Single","Star",2565.12,"Standard",2013,10,0,0,0,5.30330490805908,11.097455474521,7.01571242048723,11.097455474521,11.3132786895674,7.85015030947572,1.96217929907286
110476,24,2,47,66715,66715,1851,333,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",86244,"Married","Star",6098.46,"Standard",2014,3,0,0,0,5.8111409929767,11.1082000831971,7.52402141520612,11.1082000831971,11.3649473621987,8.71595552165271,1.96753678768858
110603,24,2,0,0,0,0,0,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",53061,"Married","Star",5246.28,"Standard",2017,10,2017,10,1,0,0,0,0,10.8792163201589,8.56546512608986,0
110678,24,2,37,56217,56217,748,135,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",50879,"Single","Star",3933.81,"Standard",2016,6,0,0,0,4.91265488573605,10.9369922692991,6.61873898351722,10.9369922692991,10.837225198014,8.2776178750606,1.9072456998841
110752,24,2,41,62023,62023,409,74,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",72625,"Divorced","Star",5154.05,"Standard",2012,8,0,0,0,4.31748811353631,11.0352766858988,6.01615715969835,11.0352766858988,11.1930782634226,8.54773209572507,1.93330536084794
111034,24,2,49,80677,80677,1503,270,"Canada","Ontario","Toronto","M1R4K3","Female","Master",118863,"Divorced","Nova",11790.5,"Standard",2014,3,0,0,0,5.6021188208797,11.2982212024699,7.31588350450979,11.2982212024699,11.6857352613916,9.37513421190192,1.97788346608898
111255,24,2,48,65856,65856,0,0,"Canada","Quebec","Hull","J8Y3Z5","Male","High School or Below",70272,"Married","Star",4122.96,"Standard",2013,3,0,0,0,0,11.0952410037237,0,11.0952410037237,11.1601429357468,8.32456914576876,1.97276970224875
111286,24,2,32,49103,49103,332,60,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",55923,"Married","Nova",10382.38,"Standard",2013,7,0,0,0,4.11087386417331,10.8016957768595,5.80814248998044,10.8016957768595,10.9317489051077,9.24796172991941,1.86989506696672
111329,24,2,36,44314,44314,2311,416,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",50748,"Married","Nova",3585.94,"Standard",2016,8,0,0,0,6.0330862217988,10.6990784991725,7.74586822979227,10.6990784991725,10.8346471922764,8.18505475032241,1.90024154060588
111387,24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",101960,"Married","Star",5793.16,"Standard",2013,10,2015,4,1,0,0,0,0,11.5323456662097,8.66460579272192,0
111485,24,2,51,73149,73149,2388,429,"Canada","Ontario","Toronto","P5S6R4","Female","Bachelor",90349,"Divorced","Star",2989.96,"Standard",2015,5,0,0,0,6.06378520868761,11.2002674064483,7.77863014732581,11.2002674064483,11.4114462960204,8.00334968508683,1.98777355817543
111507,24,2,29,40465,40465,1689,304,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",58405,"Married","Star",17556.99,"Standard",2012,10,0,0,0,5.72031177660741,10.6082173943391,7.43248380791712,10.6082173943391,10.975173903265,9.77326439594504,1.84423354856758
111573,24,2,42,73431,73431,605,109,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",85487,"Married","Aurora",14349.86,"Standard",2014,5,0,0,0,4.70048036579242,11.2041150868989,6.40687998606931,11.2041150868989,11.3561312941976,9.57156514970561,1.93938137448351
111584,24,2,25,32533,32533,1262,227,"Canada","Ontario","Toronto","M8Y4K8","Female","Doctor",68273,"Divorced","Nova",4163.79,"Standard",2017,1,0,0,0,5.42934562895444,10.3900409753264,7.14124512235049,10.3900409753264,11.1312842995851,8.33442113316174,1.80501981651767
111646,24,2,24,45971,45971,1100,198,"Canada","Ontario","Toronto","P1L8X8","Female","Bachelor",67445,"Single","Aurora",5015.01,"Standard",2014,11,2018,1,1,5.29330482472449,10.7357877944886,7.00397413672268,10.7357877944886,11.1190825566899,8.52039007593118,1.7941225779941
111788,24,2,65,95902,95902,1356,244,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",53537,"Married","Nova",4935.19,"Standard",2016,9,0,0,0,5.50125821054473,11.4710925429683,7.21303165983487,11.4710925429683,10.8881469611282,8.50434905755104,2.04686461252972
111912,24,2,47,77676,77676,628,113,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",77443,"Divorced","Aurora",5592.46,"Standard",2016,6,0,0,0,4.7361984483945,11.26031448224,6.44413125670044,11.26031448224,11.2573103735091,8.62935333710382,1.96753678768858
